image_path,memorability_score
lamem_final/00043097.jpg,0.800000
lamem_final/00043178.jpg,0.833333
lamem_final/00043183.jpg,0.692308
lamem_final/00043201.jpg,0.790698
lamem_final/00043240.jpg,0.659574
lamem_final/00043276.jpg,0.676471
lamem_final/00043339.jpg,0.641026
lamem_final/00043484.jpg,0.836735
lamem_final/00043529.jpg,0.769231
lamem_final/00043530.jpg,0.634146
lamem_final/00043541.jpg,0.780488
lamem_final/00043587.jpg,0.787879
lamem_final/00043614.jpg,0.410256
lamem_final/00043701.jpg,0.621622
lamem_final/00043768.jpg,0.727273
lamem_final/00043779.jpg,0.771429
lamem_final/00043814.jpg,0.631579
lamem_final/00043902.jpg,0.641026
lamem_final/00043913.jpg,0.771429
lamem_final/00043933.jpg,0.871795
lamem_final/00043996.jpg,0.842105
lamem_final/00044072.jpg,0.742857
lamem_final/00044093.jpg,0.702703
lamem_final/00044096.jpg,0.736842
lamem_final/00044238.jpg,0.744681
lamem_final/00044386.jpg,0.842105
lamem_final/00044419.jpg,0.914286
lamem_final/00044449.jpg,0.866667
lamem_final/00044472.jpg,0.621622
lamem_final/00044513.jpg,0.822222
lamem_final/00044618.jpg,0.696970
lamem_final/00044645.jpg,0.842105
lamem_final/00044852.jpg,0.512821
lamem_final/00044861.jpg,0.608696
lamem_final/00044911.jpg,0.675676
lamem_final/00044960.jpg,0.717949
lamem_final/00044984.jpg,0.600000
lamem_final/00045027.jpg,0.857143
lamem_final/00045077.jpg,0.825000
lamem_final/00045136.jpg,0.750000
lamem_final/00045249.jpg,0.600000
lamem_final/00045290.jpg,0.893617
lamem_final/00045330.jpg,0.511628
lamem_final/00045381.jpg,0.714286
lamem_final/00045414.jpg,0.823529
lamem_final/00045639.jpg,0.909091
lamem_final/00045685.jpg,0.666667
lamem_final/00045744.jpg,0.863636
lamem_final/00045745.jpg,0.628571
lamem_final/00045845.jpg,0.888889
lamem_final/00045887.jpg,0.960784
lamem_final/00045892.jpg,0.780488
lamem_final/00046226.jpg,0.750000
lamem_final/00046248.jpg,0.756098
lamem_final/00046347.jpg,0.757576
lamem_final/00046372.jpg,0.750000
lamem_final/00046374.jpg,0.948718
lamem_final/00046379.jpg,0.772727
lamem_final/00046449.jpg,0.636364
lamem_final/00046480.jpg,0.714286
lamem_final/00046530.jpg,0.909091
lamem_final/00046570.jpg,0.825000
lamem_final/00046582.jpg,0.675000
lamem_final/00046730.jpg,0.625000
lamem_final/00046799.jpg,0.710526
lamem_final/00046867.jpg,0.885714
lamem_final/00046876.jpg,0.785714
lamem_final/00046927.jpg,0.878049
lamem_final/00047222.jpg,0.816327
lamem_final/00047367.jpg,0.565217
lamem_final/00047420.jpg,0.513514
lamem_final/00047443.jpg,0.463415
lamem_final/00047505.jpg,0.725000
lamem_final/00047531.jpg,0.586957
lamem_final/00047551.jpg,0.780488
lamem_final/00047682.jpg,0.870968
lamem_final/00047746.jpg,0.755102
lamem_final/00047757.jpg,0.833333
lamem_final/00047838.jpg,0.738095
lamem_final/00048026.jpg,0.612903
lamem_final/00048075.jpg,0.695652
lamem_final/00048142.jpg,1.000000
lamem_final/00048232.jpg,0.885714
lamem_final/00048333.jpg,0.675000
lamem_final/00048347.jpg,0.744681
lamem_final/00048389.jpg,0.893617
lamem_final/00048467.jpg,0.769231
lamem_final/00048601.jpg,0.795455
lamem_final/00048717.jpg,0.955556
lamem_final/00048986.jpg,0.833333
lamem_final/00049141.jpg,0.675676
lamem_final/00049168.jpg,0.897436
lamem_final/00049312.jpg,0.638889
lamem_final/00049321.jpg,0.761905
lamem_final/00049324.jpg,0.729167
lamem_final/00049328.jpg,0.818182
lamem_final/00049358.jpg,0.558140
lamem_final/00049403.jpg,0.800000
lamem_final/00049499.jpg,0.609756
lamem_final/00049520.jpg,0.600000
lamem_final/00049533.jpg,0.813953
lamem_final/00049659.jpg,0.871795
lamem_final/00049797.jpg,0.914894
lamem_final/00049873.jpg,0.552632
lamem_final/00050026.jpg,0.933333
lamem_final/00050118.jpg,0.851064
lamem_final/00050131.jpg,0.774194
lamem_final/00050146.jpg,0.923077
lamem_final/00050172.jpg,0.651163
lamem_final/00050233.jpg,0.774194
lamem_final/00050286.jpg,0.764706
lamem_final/00050306.jpg,0.829787
lamem_final/00050504.jpg,0.666667
lamem_final/00050530.jpg,0.795455
lamem_final/00050623.jpg,0.975000
lamem_final/00050649.jpg,0.827586
lamem_final/00050667.jpg,0.729730
lamem_final/00050945.jpg,0.586957
lamem_final/00050988.jpg,0.727273
lamem_final/00051040.jpg,0.850000
lamem_final/00051153.jpg,0.642857
lamem_final/00051224.jpg,0.891892
lamem_final/00051230.jpg,0.769231
lamem_final/00051268.jpg,0.756098
lamem_final/00051282.jpg,0.970588
lamem_final/00051304.jpg,0.850000
lamem_final/00051317.jpg,0.842105
lamem_final/00051425.jpg,0.914894
lamem_final/00051431.jpg,0.918919
lamem_final/00051441.jpg,0.756757
lamem_final/00051479.jpg,0.894737
lamem_final/00051541.jpg,0.948718
lamem_final/00051551.jpg,0.756098
lamem_final/00051605.jpg,0.585366
lamem_final/00051766.jpg,0.641026
lamem_final/00051784.jpg,0.718750
lamem_final/00051843.jpg,0.676471
lamem_final/00051914.jpg,0.880952
lamem_final/00051946.jpg,0.880952
lamem_final/00052122.jpg,0.804878
lamem_final/00052168.jpg,0.868421
lamem_final/00052176.jpg,0.871795
lamem_final/00052227.jpg,0.827586
lamem_final/00052264.jpg,0.735294
lamem_final/00052283.jpg,0.780488
lamem_final/00052367.jpg,0.891892
lamem_final/00052413.jpg,0.955556
lamem_final/00052416.jpg,0.948718
lamem_final/00052475.jpg,0.838710
lamem_final/00052510.jpg,0.750000
lamem_final/00052532.jpg,0.900000
lamem_final/00052575.jpg,0.780488
lamem_final/00052662.jpg,0.717391
lamem_final/00052716.jpg,0.911765
lamem_final/00052723.jpg,0.731707
lamem_final/00052817.jpg,0.837209
lamem_final/00052843.jpg,0.815789
lamem_final/00052856.jpg,0.487179
lamem_final/00052965.jpg,0.909091
lamem_final/00053036.jpg,0.923077
lamem_final/00053085.jpg,0.836364
lamem_final/00053167.jpg,0.818182
lamem_final/00053169.jpg,0.900000
lamem_final/00053191.jpg,0.880952
lamem_final/00053288.jpg,0.736842
lamem_final/00053337.jpg,0.545455
lamem_final/00053342.jpg,0.571429
lamem_final/00053367.jpg,0.951220
lamem_final/00053423.jpg,0.916667
lamem_final/00053439.jpg,0.720930
lamem_final/00053479.jpg,0.828571
lamem_final/00053502.jpg,0.837838
lamem_final/00053602.jpg,0.823529
lamem_final/00053660.jpg,0.755556
lamem_final/00053688.jpg,0.925000
lamem_final/00053777.jpg,0.733333
lamem_final/00053912.jpg,0.790698
lamem_final/00053991.jpg,0.823529
lamem_final/00054078.jpg,0.853659
lamem_final/00054159.jpg,0.864865
lamem_final/00054190.jpg,0.657143
lamem_final/00054191.jpg,0.868421
lamem_final/00054216.jpg,0.928571
lamem_final/00054300.jpg,0.923077
lamem_final/00054304.jpg,0.710526
lamem_final/00054365.jpg,0.772727
lamem_final/00054440.jpg,0.631579
lamem_final/00054570.jpg,0.750000
lamem_final/00054604.jpg,0.617647
lamem_final/00054690.jpg,0.750000
lamem_final/00054945.jpg,0.823529
lamem_final/00054956.jpg,0.914894
lamem_final/00054958.jpg,0.702703
lamem_final/00054991.jpg,0.690476
lamem_final/00054995.jpg,0.903226
lamem_final/00055045.jpg,0.844444
lamem_final/00055067.jpg,0.800000
lamem_final/00055102.jpg,0.628571
lamem_final/00055103.jpg,0.911111
lamem_final/00055145.jpg,0.634146
lamem_final/00055155.jpg,0.767442
lamem_final/00055182.jpg,0.642857
lamem_final/00055238.jpg,0.975610
lamem_final/00055257.jpg,0.880952
lamem_final/00055268.jpg,0.763158
lamem_final/00055452.jpg,1.000000
lamem_final/00055551.jpg,0.791667
lamem_final/00055586.jpg,0.775000
lamem_final/00055604.jpg,0.888889
lamem_final/00055617.jpg,0.906977
lamem_final/00055700.jpg,0.871795
lamem_final/00055796.jpg,0.604651
lamem_final/00055804.jpg,0.548387
lamem_final/00055838.jpg,0.820513
lamem_final/00055895.jpg,0.843750
lamem_final/00055904.jpg,0.489362
lamem_final/00056070.jpg,0.585366
lamem_final/00056073.jpg,0.805556
lamem_final/00056226.jpg,0.733333
lamem_final/00056283.jpg,0.810811
lamem_final/00056302.jpg,0.809524
lamem_final/00056331.jpg,0.666667
lamem_final/00056356.jpg,0.805556
lamem_final/00056595.jpg,0.816327
lamem_final/00056656.jpg,0.763158
lamem_final/00056661.jpg,0.948718
lamem_final/00056716.jpg,0.875000
lamem_final/00056872.jpg,0.720930
lamem_final/00056875.jpg,0.947368
lamem_final/00056977.jpg,0.656250
lamem_final/00057029.jpg,0.871795
lamem_final/00057077.jpg,0.767442
lamem_final/00057152.jpg,0.783784
lamem_final/00057162.jpg,0.852941
lamem_final/00057210.jpg,0.971429
lamem_final/00057302.jpg,0.972973
lamem_final/00057303.jpg,0.842105
lamem_final/00057552.jpg,0.695652
lamem_final/00057598.jpg,0.642857
lamem_final/00057617.jpg,0.631579
lamem_final/00057647.jpg,0.829268
lamem_final/00057672.jpg,0.815789
lamem_final/00057720.jpg,0.729730
lamem_final/00057805.jpg,0.697674
lamem_final/00057835.jpg,0.564103
lamem_final/00057840.jpg,0.571429
lamem_final/00057841.jpg,0.744186
lamem_final/00057873.jpg,0.684211
lamem_final/00058117.jpg,0.707317
lamem_final/00058123.jpg,0.911765
lamem_final/00058127.jpg,0.952381
lamem_final/00058177.jpg,0.800000
lamem_final/00058181.jpg,0.828571
lamem_final/00058190.jpg,0.935484
lamem_final/00058224.jpg,0.714286
lamem_final/00058293.jpg,0.770833
lamem_final/00058395.jpg,0.700000
lamem_final/00058430.jpg,0.487179
lamem_final/00058532.jpg,0.931818
lamem_final/00058575.jpg,0.555556
lamem_final/00058580.jpg,0.513514
lamem_final/00058604.jpg,0.955556
lamem_final/00058663.jpg,0.769231
lamem_final/00058713.jpg,0.769231
lamem_final/00058728.jpg,0.772727
